pair_id,category,split,lost_image,found_image,positive_caption,hard_negative_caption
bag_005,Bags,train,lost_bag_05.png,found_bag_05.png,"Black Louis Vuitton Eclipse monogram mini soft trunk crossbody, all-black hardware, flap closure with pin-lock clasp, chunky chain strap","Black Louis Vuitton Eclipse monogram mini soft trunk crossbody, all-black hardware, flap closure with pin-lock clasp, flat leather strap"
bag_006,Bags,train,lost_bag_06.jpg,found_bag_06.jpg,"Black smooth leather Venice Leather crossbody, brass push-lock clasp on flap, visible topstitching along edges, adjustable shoulder strap","Black smooth leather Venice Leather crossbody, silver push-lock clasp on flap, visible topstitching along edges, adjustable shoulder strap"
bag_007,Bags,train,lost_bag_07.jpg,found_bag_07.jpg,"Hot pink and cream crochet patchwork tote, 9-square granny-square layout with heart motifs, red bow accent on center square, brown crocheted top handles","Hot pink and cream crochet patchwork tote, 9-square granny-square layout with heart motifs, no bow accent, brown crocheted top handles"
bag_008,Bags,train,lost_bag_08.jpg,found_bag_08.jpg,"Rust orange quilted faux-leather rectangular crossbody, chevron stitch pattern, gold zip closure on top, detachable red-and-white patterned wide strap","Rust orange quilted faux-leather rectangular crossbody, chevron stitch pattern, gold zip closure on top, detachable solid black wide strap"
bag_009,Bags,train,lost_bag_09.jpg,found_bag_09.jpg,"Deep red crocodile-embossed structured tote, glossy finish, dual top handles with gold hardware bar attachments, zip closure on top","Deep red crocodile-embossed structured tote, glossy finish, dual top handles with silver hardware bar attachments, zip closure on top"
bag_010,Bags,train,lost_bag_10.jpg,found_bag_10.jpg,"Blush pink chevron-quilted mini satchel, gold circular metal top handle, flap closure, gold side ring hardware for crossbody strap","Blush pink chevron-quilted mini satchel, silver circular metal top handle, flap closure, gold side ring hardware for crossbody strap"
bag_011,Bags,train,lost_bag_11.jpg,found_bag_11.jpg,"Deep red suede-textured rectangular shoulder bag, flap-over closure, smooth leather trim contrast, single flat adjustable shoulder strap","Deep red patent leather rectangular shoulder bag, flap-over closure, smooth leather trim contrast, single flat adjustable shoulder strap"
bag_012,Bags,train,lost_bag_12.jpg,found_bag_12.jpg,"Dark forest green pebbled leather duffle bag, tan leather trim and handles, gold zip pulls with monogram medallion, structured barrel shape","Dark forest green pebbled leather duffle bag, black leather trim and handles, gold zip pulls with monogram medallion, structured barrel shape"
bag_013,Bags,train,lost_bag_13.jpg,found_bag_13.jpg,"Red Tory Burch embossed monogram crossbody, large gold TB medallion on flap, black leather base trim, adjustable black shoulder strap","Red Tory Burch embossed monogram crossbody, large gold TB medallion on flap, brown leather base trim, adjustable black shoulder strap"
bag_014,Bags,train,lost_bag_14.jpg,found_bag_14.jpg,"Silver holographic iridescent Adidas mini backpack, black trefoil logo on front pocket, front zip pocket, black nylon shoulder straps","Silver holographic iridescent Adidas mini backpack, white trefoil logo on front pocket, front zip pocket, black nylon shoulder straps"
bag_015,Bags,train,lost_bag_15.jpg,found_bag_15.jpg,"Black pebbled leather Kate Spade bucket bag, gold spade turn-lock clasp with leather tassel, open top with tan interior lining, adjustable flat crossbody strap","Black pebbled leather Kate Spade bucket bag, silver spade turn-lock clasp with leather tassel, open top with tan interior lining, adjustable flat crossbody strap"
bag_016,Bags,train,lost_bag_16.jpg,found_bag_16.jpg,"All-black matte nylon minimalist backpack, front flat pocket with black zip, clean boxy rectangular silhouette, no visible branding or logo in either image","All-black matte nylon minimalist backpack, front flat pocket with black zip, clean boxy rectangular silhouette, small side zip pocket on left panel"
bag_017,Bags,train,lost_bag_17.jpg,found_bag_17.jpg,"Light pink smooth leather Coach Chelsea shoulder bag, silver logo hardware on front, crescent-shaped silhouette, silver zip closure and ring hardware","Light pink smooth leather Coach Chelsea shoulder bag, gold logo hardware on front, crescent-shaped silhouette, silver zip closure and ring hardware"
bag_018,Bags,train,lost_bag_18.jpg,found_bag_18.jpg,"Cream and grey G-cube monogram canvas hobo bag, open crescent shape, off-white padded shoulder strap, no visible metal hardware","Cream and grey G-cube monogram canvas hobo bag, open crescent shape, off-white padded shoulder strap, gold logo plate on front"
bag_019,Bags,train,lost_bag_19.jpg,found_bag_19.jpg,"Black smooth faux-leather mini tote, center tab flap with silver snap button, short top handle, detachable black-and-white striped wide crossbody strap","Black smooth faux-leather mini tote, center tab flap with silver snap button, short top handle, detachable solid black wide crossbody strap"
bag_020,Bags,train,lost_bag_20.jpg,found_bag_20.jpg,"Beige teddy faux-fur oversized tote, patchwork quilted panel sections, dual fluffy top handles, no visible branding in either image","Beige teddy faux-fur oversized tote, single fluffy top handle, patchwork quilted panel sections, no visible branding"
bag_021,Bags,train,lost_bag_21.jpg,found_bag_21.jpg,"Silver glitter mesh evening clutch, rhinestone-encrusted trim along flap edge, twisted crystal top handle, detachable thin silver chain strap","Silver glitter mesh evening clutch, rhinestone-encrusted trim along flap edge, plain smooth top handle, detachable thin silver chain strap"
bag_022,Bags,train,lost_bag_22.jpg,found_bag_22.jpg,"Olive green quilted leather flap bag, diamond-stitch pattern, gold chain-and-leather interwoven shoulder strap, embossed circular logo on flap","Olive green quilted leather flap bag, diamond-stitch pattern, silver chain-and-leather interwoven shoulder strap, embossed circular logo on flap"
bag_023,Bags,train,lost_bag_23.jpg,found_bag_23.jpg,"Mint green Smiggle kids backpack, unicorn-and-rainbow all-over print, purple zip pulls, silver glitter front pocket, mint teal shoulder straps","Mint green Smiggle kids backpack, unicorn-and-rainbow all-over print, blue zip pulls, silver glitter front pocket, mint teal shoulder straps"
bag_024,Bags,train,lost_bag_24.jpg,found_bag_24.jpg,"White patent leather Lady Dior mini bag, cannage quilted stitching, gold CD charm and ring hardware, structured rectangular silhouette with single top handle","White patent leather Lady Dior mini bag, cannage quilted stitching, silver CD charm and ring hardware, structured rectangular silhouette with single top handle"
bag_025,Bags,train,lost_bag_25.jpg,found_bag_25.jpg,"Cream and brown two-tone faux-leather mini satchel, diamond-embossed cream flap, dual brown strap-and-snap closures with gold hardware, short top handle","Cream and brown two-tone faux-leather mini satchel, diamond-embossed cream flap, dual brown strap-and-snap closures with silver hardware, short top handle"
bag_026,Bags,train,lost_bag_26.jpg,found_bag_26.jpg,"Off-white smooth faux-leather structured satchel, diamond lattice body with repeating four-petal floral medallion print, silver turnlock twist-clasp front closure, dual short top handles.","Off-white smooth faux-leather structured satchel, diamond lattice body with repeating polka-dot print, silver turnlock twist-clasp front closure, dual short top handles."
bag_027,Bags,train,lost_bag_27.jpg,found_bag_27.jpg,"Black and white patent leather structured crossbody, geometric patchwork panels, double gold horseshoe-shaped clasp hardware, adjustable black shoulder strap","Black and white patent leather structured crossbody, geometric patchwork panels, double silver horseshoe-shaped clasp hardware, adjustable black shoulder strap"
bag_028,Bags,train,lost_bag_28.png,found_bag_28.png,"Royal blue Coleman insulated lunch bag, glossy nylon upper with arched front zip pocket, black ribbed fabric lower panel with red-and-blue embroidered dot trim, black rubber piping border, black adjustable crossbody strap","Royal blue Coleman insulated lunch bag, glossy nylon upper with arched front zip pocket, black ribbed fabric lower panel with red-and-blue embroidered dot trim, black rubber piping border, removable clip-on carabiner strap"
bag_029,Bags,train,lost_bag_29.jpg,found_bag_29.jpg,"Black crocodile-embossed patent leather baguette bag, silver stud and ring hardware along front panels, crescent silhouette, detachable mirror and mini pouch charms","Black crocodile-embossed patent leather baguette bag, gold stud and ring hardware along front panels, crescent silhouette, detachable mirror and mini pouch charms"
bag_030,Bags,val,lost_bag_30.jpg,found_bag_30.jpg,"Cream and dark brown two-tone faux-leather structured mini satchel, diamond-quilted cream flap, twin brown leather straps with gold turnlock snap closures, short cylindrical top handle, brown smooth lower body panel","Cream and dark brown two-tone faux-leather structured mini satchel, diamond-quilted cream flap, twin brown leather straps with silver magnetic snap closures, short cylindrical top handle, brown smooth lower body panel"
bag_031,Bags,val,lost_bag_31.jpg,found_bag_31.jpg,"Navy blue pebbled leather Samsonite messenger bag, front zip pocket with red zip pull accent, silver logo plate on lower front, adjustable dark nylon shoulder strap","Navy blue pebbled leather Samsonite messenger bag, front zip pocket with black zip pull accent, silver logo plate on lower front, adjustable dark nylon shoulder strap"
bag_032,Bags,val,lost_bag_32.jpg,found_bag_32.jpg,"Off-white crossgrain leather Coach city tote, gold Coach logo on front, dual flat leather handles with gold stud rivets, open top silhouette","Off-white crossgrain leather Coach city tote, silver Coach logo on front, dual flat leather handles with gold stud rivets, open top silhouette"
bag_033,Bags,val,lost_bag_33.jpg,found_bag_33.jpg,"Beige herringbone canvas structured tote, tan leather trim and dual rigid top handles, knotted scarf accent on left handle, gold hardware at handle attachments","Beige herringbone canvas structured tote, tan leather trim and dual rigid top handles, knotted scarf accent on left handle, silver hardware at handle attachments"
bag_034,Bags,val,lost_bag_34.jpg,found_bag_34.jpg,"Black and grey Louis Vuitton Damier Graphite canvas satchel, dual short leather handles with silver hardware, front slip pocket, detachable crossbody strap with miniature bag charm","Black and grey Louis Vuitton Damier Graphite canvas satchel, dual short leather handles with gold hardware, front slip pocket, detachable crossbody strap with miniature bag charm"
bag_035,Bags,val,lost_bag_35.jpg,found_bag_35.jpg,"White smooth leather crescent shoulder bag, gold ring-and-tab clasp hardware on front, small gold brand plate on lower front, single flat shoulder strap","White smooth leather crescent shoulder bag, silver ring-and-tab clasp hardware on front, small gold brand plate on lower front, single flat shoulder strap"
bag_036,Bags,val,lost_bag_36.jpg,found_bag_36.jpg,"Dark green tartan plaid coated canvas crossbody, brown leather trim and flap edging, oval brown leather logo medallion on flap, adjustable brown shoulder strap","Dark green tartan plaid coated canvas crossbody, brown leather trim and flap edging, no logo medallion on flap, adjustable brown shoulder strap"
